"source","target","ligand.complex","ligand","receptor.complex","receptor","receptor.prop","ligand.prop","ligand.expr","receptor.expr","ligand.sum","receptor.sum","prod_weight","edge_specificity"
"AC-like","Microglia/Macrophages","COL5A2","COL5A2","ITGA10_ITGB1","ITGA10",0.172222222222222,0.478439425051335,0.498992834470116,0.711385537515048,6.80553778304858,7.30645835997855,0.354976285765681,0.00713887829230064
"AC-like","Microglia/Macrophages","COL5A3","COL5A3","ITGA10_ITGB1","ITGA10",0.172222222222222,0.361396303901437,0.380895008437238,0.711385537515048,5.02207262537742,7.30645835997855,0.270963200313923,0.00738448836662359
"AC-like","Microglia/Macrophages","COL6A1","COL6A1","ITGA10_ITGB1","ITGA10",0.172222222222222,0.936344969199179,1.47351221309193,0.711385537515048,14.9399069909833,7.30645835997855,1.04823527774539,0.00960293444662548
"AC-like","Microglia/Macrophages","COL6A2","COL6A2","ITGA10_ITGB1","ITGA10",0.172222222222222,0.91170431211499,1.38556780041278,0.711385537515048,14.7107511593664,7.30645835997855,0.985672894460186,0.00917045852545621
"AC-like","Microglia/Macrophages","COL6A3","COL6A3","ITGA10_ITGB1","ITGA10",0.172222222222222,0.17864476386037,0.180106963149762,0.711385537515048,3.49159608309213,7.30645835997855,0.128125488790497,0.00502232281525611
"AC-like","Microglia/Macrophages","COL7A1","COL7A1","ITGA10_ITGB1","ITGA10",0.172222222222222,0.388090349075975,0.387866993422755,0.711385537515048,3.39061042429255,7.30645835997855,0.275922969600393,0.0111378931951204
"AC-like","Microglia/Macrophages","COL8A1","COL8A1","ITGA10_ITGB1","ITGA10",0.172222222222222,0.751540041067762,0.965257280816944,0.711385537515048,10.7387731721076,7.30645835997855,0.686670069554275,0.00875158137066047
"AC-like","Microglia/Macrophages","COL9A2","COL9A2","ITGA10_ITGB1","ITGA10",0.172222222222222,0.236139630390144,0.217016458796833,0.711385537515048,3.42236906318684,7.30645835997855,0.154382370190797,0.00617396195972081
"AC-like","Microglia/Macrophages","COL9A3","COL9A3","ITGA10_ITGB1","ITGA10",0.172222222222222,0.550308008213552,0.611004426334825,0.711385537515048,6.74080163283094,7.30645835997855,0.434659712252273,0.00882532947075411
"AC-like","Microglia/Macrophages","GRN","GRN","SORT1","SORT1",0.959259259259259,0.862422997946612,1.17658028117028,1.30333320095423,12.3123973880472,9.91694776461863,1.53347614403729,0.0125590379963094
"AC-like","Microglia/Macrophages","GRN","GRN","TNFRSF1B","TNFRSF1B",0.283333333333333,0.862422997946612,1.17658028117028,0.238718611243348,12.3123973880472,3.24818710164358,0.280871610737278,0.00702302449718614
"AC-like","Microglia/Macrophages","EFNB1","EFNB1","EPHA4","EPHA4",0.198148148148148,0.225872689938398,0.217400178316217,0.161140296980055,1.88940542944449,1.32948200079551,0.0350319292973921,0.0139462175202859
"AC-like","Microglia/Macrophages","TIMP1","TIMP1","FGFR2","FGFR2",0.127777777777778,0.997946611909651,2.30183835041711,0.100175620544188,20.9844524750372,1.13958857488524,0.230588085145444,0.00964253300863326
"AC-like","Microglia/Macrophages","HGF","HGF","CD44","CD44",0.981481481481482,0.17864476386037,0.166063328816982,1.55016844853914,1.20903118753488,13.1799285855865,0.257426132791466,0.0161548180734319
"AC-like","Microglia/Macrophages","HBEGF","HBEGF","CD44","CD44",0.981481481481482,0.42299794661191,0.425285732095991,1.55016844853914,3.25660774708411,13.1799285855865,0.659264523509075,0.0153596456753513
"AC-like","Microglia/Macrophages","TNFSF10","TNFSF10","RIPK1","RIPK1",0.344444444444444,0.164271047227926,0.149767301824462,0.301744820027548,1.57644482002939,2.1244654600226,0.0451915075350336,0.0134936170491633
"AC-like","Microglia/Macrophages","JAG1","JAG1","CD46","CD46",0.531481481481481,0.663244353182752,0.750847823923351,0.484821507240262,6.16419881174017,4.98502856206761,0.36402717370259,0.0118464851794265
"AC-like","Microglia/Macrophages","JAG1","JAG1","NOTCH4","NOTCH4",0.324074074074074,0.663244353182752,0.750847823923351,0.270290779922247,6.16419881174017,2.7217217171082,0.202947243931164,0.0120965855670318
"AC-like","Microglia/Macrophages","FGF2","FGF2","FGFR1","FGFR1",0.637037037037037,0.574948665297741,0.627957777808712,0.630895354749125,4.09584015645981,6.50150041535226,0.3961756449981,0.0148775418100814
"AC-like","Microglia/Macrophages","FGF2","FGF2","CD44","CD44",0.981481481481482,0.574948665297741,0.627957777808712,1.55016844853914,4.09584015645981,13.1799285855865,0.973440334173816,0.0180323895365915
"AC-like","Microglia/Macrophages","FGF2","FGF2","FGFRL1","FGFRL1",0.97962962962963,0.574948665297741,0.627957777808712,1.47993129625425,4.09584015645981,11.2107700294191,0.929334368105386,0.0202392099177676
"AC-like","Microglia/Macrophages","WNT5A","WNT5A","FZD1","FZD1",0.185185185185185,0.170431211498973,0.157848141234472,0.15509805303815,1.74120687293921,1.48378579048918,0.0244819393811575,0.00947598223318292
"AC-like","Microglia/Macrophages","WNT5A","WNT5A","ANTXR1","ANTXR1",0.446296296296296,0.170431211498973,0.157848141234472,0.398732361482123,1.74120687293921,4.53323336571413,0.0629391621099847,0.00797374802547988
"AC-like","Microglia/Macrophages","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.205555555555556,0.326488706365503,0.317210905975838,0.163779075274695,3.27474814717283,1.8235760803382,0.0519525088477709,0.0086997091393168
"AC-like","Microglia/Macrophages","SEMA3E","SEMA3E","PLXND1","PLXND1",0.431481481481481,0.68993839835729,0.80197861860681,0.392405531994774,5.66878278793891,5.76744111290197,0.31470084648284,0.00962553606970797
"AC-like","Microglia/Macrophages","CSF1","CSF1","SIRPA","SIRPA",0.842592592592593,0.437371663244353,0.461276309306963,1.00663395305535,4.57310994182944,8.6001933235267,0.464336394688453,0.0118062742907884
"AC-like","Microglia/Macrophages","TNFSF13","TNFSF13","TNFRSF14","TNFRSF14",0.368518518518519,0.308008213552361,0.291025861500825,0.330039593615966,3.37848131275256,4.02350572841653,0.0960500570614686,0.00706596500393355
"AC-like","Microglia/Macrophages","TNFSF13","TNFSF13","FAS","FAS",0.177777777777778,0.308008213552361,0.291025861500825,0.144357655332807,3.37848131275256,1.82116397515001,0.0420118110074693,0.00682811506684307
"AC-like","Microglia/Macrophages","LGALS9","LGALS9","CD44","CD44",0.981481481481482,0.215605749486653,0.20096243270874,1.55016844853914,2.55909567392925,13.1799285855865,0.311525622526759,0.00923621838111624
"AC-like","Microglia/Macrophages","LGALS9","LGALS9","SLC1A5","SLC1A5",0.161111111111111,0.215605749486653,0.20096243270874,0.134242139486011,2.55909567392925,1.6137148410781,0.0269776269231348,0.0065326656143644
"AC-like","Microglia/Macrophages","APP","APP","CD74","CD74",1,0.95482546201232,1.5666354165694,1.92772360828292,14.4964377427883,17.3454370189,3.02004007809297,0.0120106404259839
"AC-like","Microglia/Macrophages","TNFSF13","TNFSF13","TNFRSF1A","TNFRSF1A",0.961111111111111,0.308008213552361,0.291025861500825,1.36049867334732,3.37848131275256,10.0598213780757,0.395940298481634,0.0116497851392018
"AC-like","Microglia/Macrophages","CD99","CD99","PILRA","PILRA",0.122222222222222,0.963039014373717,1.64123579283748,0.096004134589208,15.945181374966,1.07874265228753,0.157565421948195,0.009160382376402
"AC-like","Microglia/Macrophages","FAM3C","FAM3C","GLRA2","GLRA2",0.275925925925926,0.603696098562628,0.679211138552025,0.246023755693464,6.89092651260374,0.880935320719514,0.167102075215403,0.0275270835934737
"AC-like","Microglia/Macrophages","KITLG","KITLG","EPOR","EPOR",0.161111111111111,0.314168377823409,0.290694085583348,0.128790819907005,2.4714769188628,1.37986800462703,0.0374387296243964,0.0109780953921812
"AC-like","Microglia/Macrophages","MDK","MDK","LRP1","LRP1",0.966666666666667,0.948665297741273,1.52969637718312,1.40987354631355,14.3971530363283,13.8703142802073,2.15667845608216,0.0107999682145038
"AC-like","Microglia/Macrophages","BDNF","BDNF","SORT1","SORT1",0.959259259259259,0.114989733059548,0.107194535045196,1.30333320095423,1.04931139711691,9.91694776461863,0.139710196485257,0.0134259704739699
"AC-like","Microglia/Macrophages","MDK","MDK","SORL1","SORL1",0.92962962962963,0.948665297741273,1.52969637718312,1.20829060745003,14.3971530363283,8.86582907380107,1.84831776480071,0.0144804034559281
"AC-like","Microglia/Macrophages","CKLF","CKLF","LRP6","LRP6",0.248148148148148,0.609856262833676,0.684726563302572,0.201166102456087,6.10192797316437,1.76268199444431,0.137743773987729,0.0128065141194093
"AC-like","Microglia/Macrophages","LGALS9","LGALS9","MRC2","MRC2",0.961111111111111,0.215605749486653,0.20096243270874,1.31284862072149,2.55909567392925,10.7024140184556,0.263833252598506,0.00963299337187544
"AC-like","Microglia/Macrophages","FAM3C","FAM3C","LAMP1","LAMP1",0.968518518518519,0.603696098562628,0.679211138552025,1.44930001650487,6.89092651260374,11.7105220066623,0.98438071431374,0.0121985784503113
"AC-like","Microglia/Macrophages","LGALS9","LGALS9","CD47","CD47",0.82962962962963,0.215605749486653,0.20096243270874,0.94499832525876,2.55909567392925,7.1152624823147,0.189909162349686,0.0104296196243662
"AC-like","Microglia/Macrophages","MDK","MDK","PTPRZ1","PTPRZ1",1,0.948665297741273,1.52969637718312,2.05458765553993,14.3971530363283,17.211967473316,3.1428952932846,0.0126830228480236
"AC-like","Microglia/Macrophages","NCAM1","NCAM1","FGFR1","FGFR1",0.637037037037037,0.891170431211499,1.27929647268635,0.630895354749125,10.3703902345212,6.50150041535226,0.807102201964761,0.0119707080341093
"AC-like","Microglia/Macrophages","ENHO","ENHO","GPR19","GPR19",0.101851851851852,0.264887063655031,0.259781380126532,0.0791147751203494,3.1482905438532,0.542073386729253,0.0205525454691646,0.0120429456609555
"AC-like","Microglia/Macrophages","FN1","FN1","ITGA3_ITGB1","ITGA3",0.927777777777778,0.880903490759754,1.26506579821869,1.25126935453847,13.6964953619254,10.2104203909081,1.58293806478579,0.0113190725706889
"AC-like","Microglia/Macrophages","FN1","FN1","ITGA4_ITGB1","ITGA4",0.133333333333333,0.880903490759754,1.26506579821869,0.693985016505652,13.6964953619254,6.74876471382899,0.877936708857534,0.00949794097427134
"AC-like","Microglia/Macrophages","LAMC1","LAMC1","ITGA2_ITGB1","ITGA2",0.494444444444444,0.574948665297741,0.639440382356185,0.874369391439251,7.98520822857775,8.142778139932,0.55910709798246,0.0085987665444657
"AC-like","Microglia/Macrophages","THBS1","THBS1","ITGA3_ITGB1","ITGA3",0.927777777777778,0.154004106776181,0.157989350926366,1.25126935453847,3.47852118189382,10.2104203909081,0.197687233157585,0.00556596341283352
"AC-like","Microglia/Macrophages","LAMC1","LAMC1","ITGA6_ITGB1","ITGA6",0.142592592592593,0.574948665297741,0.639440382356185,0.700113380187415,7.98520822857775,7.31028211834501,0.447680767519721,0.00766916451591729
"AC-like","Microglia/Macrophages","LAMC1","LAMC1","ITGA7_ITGB1","ITGA7",0.9,0.574948665297741,0.639440382356185,1.19358100262332,7.98520822857775,10.5054314275437,0.763223892690536,0.00909812332789646
"AC-like","Microglia/Macrophages","ENTPD1","ENTPD1","ADORA1","ADORA1",0.644444444444444,0.262833675564682,0.251685086711666,0.619408014960107,3.33714643007684,5.39410002532893,0.155895759955135,0.00866044174046832
"AC-like","Microglia/Macrophages","ENTPD1","ENTPD1","ADORA2B","ADORA2B",0.431481481481481,0.262833675564682,0.251685086711666,0.381115884177021,3.33714643007684,2.65480222204654,0.0959211843562868,0.0108269740672688
"AC-like","Microglia/Macrophages","CSPG4","CSPG4","ITGA3_ITGB1","ITGA3",0.927777777777778,0.19917864476386,0.189162750040751,1.25126935453847,3.80948006358847,10.2104203909081,0.236693552146212,0.00608523141549138
"AC-like","Microglia/Macrophages","ITGAX_ITGB2","ITGAX","ICAM1","ICAM1",0.614814814814815,0.13347022587269,0.31330741428658,0.592686616647939,4.0420390387732,5.42200150118611,0.185693111344227,0.00847296974870639
"AC-like","Microglia/Macrophages","NECTIN3","NECTIN3","NECTIN2","NECTIN2",0.753703703703704,0.574948665297741,0.613973930530721,0.77324365939954,5.80222108918998,6.71047710469263,0.474751448819493,0.0121932260873373
"AC-like","Microglia/Macrophages","SEMA6D","SEMA6D","KDR_PLXNA1","KDR",0.242592592592593,0.51129363449692,0.544375825486137,0.715957692238419,5.21417081122735,4.98428936739144,0.389750059725439,0.0149967685369429
"AC-like","Microglia/Macrophages","SEMA6D","SEMA6D","PLXNA1_TREM2_TYROBP","TREM2",0.572222222222222,0.51129363449692,0.544375825486137,0.846740539560214,5.21417081122735,6.82260288074848,0.460945080195669,0.0129572797855505
"AC-like","Microglia/Macrophages","THY1","THY1","ITGAX_ITGB2","ITGAX",0.201851851851852,0.373716632443532,0.414053480517086,0.405108371528449,7.43370613829915,4.0420390387732,0.167736531217963,0.00558241044738789
"AC-like","Microglia/Macrophages","LILRB4","LILRB4","LAIR1","LAIR1",0.316666666666667,0.145790554414784,0.1448331714745,0.252861163444213,2.44236912544192,2.58406665135629,0.0366226842443572,0.00580276736567428
"AC-like","Microglia/Macrophages","PTN","PTN","PLXNB2","PLXNB2",0.961111111111111,0.979466119096509,2.09322583005236,1.33662805419517,18.2433047259898,11.316983491808,2.79786436821396,0.0135516589265972
"AC-like","Microglia/Macrophages","FGFR3","FGFR3","EPHA4","EPHA4",0.198148148148148,0.420944558521561,0.439003109057232,0.161140296980055,3.58167113464977,1.32948200079551,0.0707410913686497,0.0148560580176333
"AC-like","Microglia/Macrophages","TGFB3","TGFB3","ACVR1_TGFBR2","ACVR1",0.109259259259259,0.129363449691992,0.120638430378595,0.28588404866106,1.80633062201465,3.36346122231387,0.034488602900748,0.00567664757262736
"AC-like","Microglia/Macrophages","TGFB2","TGFB2","ACVR1_TGFBR2","ACVR1",0.109259259259259,0.151950718685832,0.140894604525862,0.28588404866106,1.29101149142871,3.36346122231387,0.0402795199763523,0.00927614979708552
"AC-like","Microglia/Macrophages","FBN1","FBN1","ITGA5_ITGB1","ITGA5",0.453703703703704,0.195071868583162,0.181757957916353,0.842746829692117,2.93034139566113,8.89533130921739,0.153175942805319,0.00587638462458938
"AC-like","Microglia/Macrophages","TGFB1","TGFB1","ACVR1_TGFBR2","ACVR1",0.109259259259259,0.359342915811088,0.366469131417633,0.28588404866106,5.13415746421799,3.36346122231387,0.104767678998975,0.00606696812752363
"AC-like","Microglia/Macrophages","FGFR2","FGFR2","CD83","CD83",0.177777777777778,0.205338809034908,0.189449596622595,0.147343628609776,1.13958857488524,1.21725094134,0.0279141910050316,0.0201231905807418
"AC-like","Microglia/Macrophages","FAM3C","FAM3C","CLEC2D","CLEC2D",0.137037037037037,0.603696098562628,0.679211138552025,0.108329612495823,6.89092651260374,1.53485680987787,0.0735786794421879,0.00695675173730136
"AC-like","Microglia/Macrophages","MIF","MIF","TNFRSF14","TNFRSF14",0.368518518518519,0.997946611909651,2.13934562183359,0.330039593615966,17.8742342184408,4.02350572841653,0.706068759634055,0.00981781688899415
"AC-like","Microglia/Macrophages","COPA","COPA","CD74","CD74",1,0.751540041067762,0.902886944247866,1.92772360828292,7.41792305313844,17.3454370189,1.74051647803703,0.0135272827811048
"AC-like","Microglia/Macrophages","CSF1","CSF1","SLC7A1","SLC7A1",0.453703703703704,0.437371663244353,0.461276309306963,0.411086091966234,4.57310994182944,2.98373599070774,0.189624275309608,0.0138970269198051
"AC-like","Microglia/Macrophages","GDF11","GDF11","ANTXR1","ANTXR1",0.446296296296296,0.33264887063655,0.321956441738692,0.398732361482123,2.86789857782035,4.53323336571413,0.12837445230885,0.00987430956645116
"AC-like","Microglia/Macrophages","FGFR2","FGFR2","FGFR1","FGFR1",0.637037037037037,0.205338809034908,0.189449596622595,0.630895354749125,1.13958857488524,6.50150041535226,0.119522870468291,0.0161320416090413
"AC-like","Microglia/Macrophages","FAM3C","FAM3C","HLA-C","HLA-C",1,0.603696098562628,0.679211138552025,1.81549369868987,6.89092651260374,16.5288913437606,1.23310354212117,0.0108262537506586
"AC-like","Microglia/Macrophages","LGALS9","LGALS9","LRP1","LRP1",0.966666666666667,0.215605749486653,0.20096243270874,1.40987354631355,2.55909567392925,13.8703142802073,0.28333161767887,0.0079821928645904
"AC-like","Microglia/Macrophages","COPA","COPA","SORT1","SORT1",0.959259259259259,0.751540041067762,0.902886944247866,1.30333320095423,7.41792305313844,9.91694776461863,1.17676253114636,0.0159966293467007
"AC-like","Microglia/Macrophages","FGFR2","FGFR2","EPHA4","EPHA4",0.198148148148148,0.205338809034908,0.189449596622595,0.161140296980055,1.13958857488524,1.32948200079551,0.0305279642625166,0.0201496402229479
"AC-like","Microglia/Macrophages","FGFR2","FGFR2","CD44","CD44",0.981481481481482,0.205338809034908,0.189449596622595,1.55016844853914,1.13958857488524,13.1799285855865,0.293678787272814,0.0195529114976248
"AC-like","Microglia/Macrophages","FGFR2","FGFR2","XPR1","XPR1",0.431481481481481,0.205338809034908,0.189449596622595,0.372496314482176,1.13958857488524,3.50214088915664,0.0705692765220515,0.017682104994332
"AC-like","Microglia/Macrophages","ENTPD1","ENTPD1","ADORA3","ADORA3",0.205555555555556,0.262833675564682,0.251685086711666,0.171466639291519,3.33714643007684,1.77819533931179,0.043155595978244,0.00727247752160822
"AC-like","MES-like","JAG1","JAG1","NOTCH1","NOTCH1",0.448275862068966,0.663244353182752,0.750847823923351,0.526882794307518,6.16419881174017,5.70075516645327,0.395608799568454,0.0112578878036168
"AC-like","MES-like","CSF1","CSF1","CSF1R","CSF1R",0.517241379310345,0.437371663244353,0.461276309306963,0.647098607696872,4.57310994182944,6.0325686364193,0.298491257516088,0.0108197618415272
"AC-like","MES-like","TNFSF10","TNFSF10","TNFRSF10B","TNFRSF10B",0.366379310344828,0.164271047227926,0.149767301824462,0.432060300450503,1.57644482002939,4.71332776697869,0.064708505423938,0.0087087325500682
"AC-like","MES-like","JAG1","JAG1","NOTCH2","NOTCH2",0.418103448275862,0.663244353182752,0.750847823923351,0.490191242554951,6.16419881174017,6.08897770856195,0.368059027778669,0.00980610305511523
"AC-like","MES-like","FGF1","FGF1","FGFR1","FGFR1",0.577586206896552,0.835728952772074,1.12210284041716,0.751889605611024,9.55684676057852,6.50150041535226,0.843697462136269,0.0135787103921206
"AC-like","MES-like","EFNA1","EFNA1","EPHA4","EPHA4",0.228448275862069,0.363449691991786,0.366033798017071,0.246699242644309,3.42100435751953,1.32948200079551,0.0903002607530314,0.0198542238917975
"AC-like","MES-like","EFNA1","EFNA1","EPHA2","EPHA2",0.237068965517241,0.363449691991786,0.366033798017071,0.255531865072661,3.42100435751953,3.10974601685925,0.0935332990869319,0.00879200052537029
"AC-like","MES-like","GAS6","GAS6","AXL","AXL",0.53448275862069,0.213552361396304,0.210619481322418,0.676210369726394,2.92866620309264,6.6461095926131,0.142423077336614,0.00731716741113856
"AC-like","MES-like","GAS6","GAS6","MERTK","MERTK",0.172413793103448,0.213552361396304,0.210619481322418,0.190408561739309,2.92866620309264,1.89823366366076,0.040103752512881,0.00721382271564991
"AC-like","MES-like","CCN3","CCN3","NOTCH1","NOTCH1",0.448275862068966,0.102669404517454,0.102099234491329,0.526882794307518,1.50281176831695,5.70075516645327,0.0537943299654497,0.00627913073945464
"AC-like","MES-like","PDGFD","PDGFD","PDGFRB","PDGFRB",0.495689655172414,0.386036960985626,0.393270217114309,0.699024518940167,3.76808135356972,6.15635489642141,0.274905524331825,0.0118505784272891
"AC-like","MES-like","BDNF","BDNF","NTRK2","NTRK2",0.870689655172414,0.114989733059548,0.107194535045196,1.39422966076423,1.04931139711691,7.14013118527553,0.149453800231844,0.019947863209187
"AC-like","MES-like","PTN","PTN","ALK","ALK",0.107758620689655,0.979466119096509,2.09322583005236,0.111104671677459,18.2433047259898,1.93529224260472,0.232567168594745,0.00658716189458816
"AC-like","MES-like","MDK","MDK","ALK","ALK",0.107758620689655,0.948665297741273,1.52969637718312,0.111104671677459,14.3971530363283,1.93529224260472,0.16995641375313,0.00609978294900882
"AC-like","MES-like","PROS1","PROS1","AXL","AXL",0.53448275862069,0.782340862422998,0.976808801182584,0.676210369726394,9.06061720366582,6.6461095926131,0.660528240599671,0.0109689765861285
"AC-like","MES-like","C3","C3","C3AR1","C3AR1",0.267241379310345,0.681724845995893,0.831217195385605,0.299113873975886,10.9513898098503,2.58005056067493,0.248628595427159,0.00879941138281271
"AC-like","MES-like","RPS19","RPS19","C5AR1","C5AR1",0.116379310344828,0.997946611909651,2.13699834526588,0.130473319695514,18.8007583171587,1.41095899999601,0.278821268290658,0.0105108088399854
"AC-like","MES-like","CX3CL1","CX3CL1","CX3CR1","CX3CR1",0.353448275862069,0.268993839835729,0.260691503793097,0.419041946035422,3.53447537027954,2.7272297609775,0.10924067506436,0.0113328120983636
"AC-like","MES-like","PDGFC","PDGFC","FLT4","FLT4",0.172413793103448,0.509240246406571,0.52939199630031,0.191504707691661,4.87137131564042,0.787942624255323,0.101381059505796,0.0264125904032813
"AC-like","MES-like","WNT5A","WNT5A","FZD6","FZD6",0.25,0.170431211498973,0.157848141234472,0.268113493421144,1.74120687293921,2.31079699074856,0.0423212165764084,0.0105183102692668
"AC-like","MES-like","PSAP","PSAP","GPR37","GPR37",0.482758620689655,0.997946611909651,2.10060879577074,0.603871728288988,18.8645399940976,5.36240440045309,1.26849826396113,0.0125396118874503
"AC-like","MES-like","PSAP","PSAP","GPR37L1","GPR37L1",0.75,0.997946611909651,2.10060879577074,1.08612274171507,18.8645399940976,5.11986615890929,2.28151898453332,0.0236221411021904
"AC-like","MES-like","ARF1","ARF1","PLD2","PLD2",0.146551724137931,0.905544147843943,1.32357863162844,0.146141316626859,11.694083542012,2.21207406087472,0.193429523885357,0.00747750836520072
"AC-like","MES-like","TNFSF12","TNFSF12","TNFRSF12A","TNFRSF12A",0.650862068965517,0.326488706365503,0.317210905975838,0.893112434562075,3.27474814717283,9.8655548274409,0.283305004505722,0.00876909604313022
"AC-like","MES-like","GAS6","GAS6","TYRO3","TYRO3",0.34051724137931,0.213552361396304,0.210619481322418,0.391203674655375,2.92866620309264,3.36115120390267,0.0823951150473391,0.00837034847672161
"AC-like","MES-like","PROS1","PROS1","TYRO3","TYRO3",0.34051724137931,0.782340862422998,0.976808801182584,0.391203674655375,9.06061720366582,3.36115120390267,0.382131192458338,0.012547773106726
"AC-like","MES-like","PLXNB1","PLXNB1","SEMA4D","SEMA4D",0.185344827586207,0.357289527720739,0.348432154831624,0.206495208510427,4.62318962597996,2.04917486328797,0.0719495704636936,0.00759464500900235
"AC-like","MES-like","MIF","MIF","CD74","CD74",0.991379310344828,0.997946611909651,2.13934562183359,2.03887906064873,17.8742342184408,17.3454370189,4.36186699184705,0.014068886546935
"AC-like","MES-like","SEMA3A","SEMA3A","NRP1","NRP1",0.547413793103448,0.207392197125257,0.196848293314456,0.71702530659927,2.13311620242612,6.37647879645394,0.141145207867341,0.010376973395909
"AC-like","MES-like","COL1A1","COL1A1","ITGA1_ITGB1","ITGA1",0.314655172413793,0.459958932238193,0.561596745979778,0.86621623311984,8.75265833660959,7.675276439506,0.486464217834964,0.00724130597637625
"AC-like","MES-like","COL1A1","COL1A1","ITGA2_ITGB1","ITGA2",0.331896551724138,0.459958932238193,0.561596745979778,0.843416490263257,8.75265833660959,8.142778139932,0.473659956437531,0.00664590444507602
