source,target,ligand,receptor,ligand_expression,receptor_expression,communication_score,attn_score,p_value,pathway_name,annotation,evidence
Endothelial,Neurons,PSAP,GPR37L1,0.004635926801711321,0.02892433851957321,0.7674149870872498,0.04998689841690427,0.004,PSAP,Secreted Signaling,PMID: 23690594
Endothelial,Neurons,PSAP,GPR37,0.004635926801711321,0.15935273468494415,0.7674149870872498,0.04998689841690427,0.004,PSAP,Secreted Signaling,PMID: 23690594
Endothelial,Neurons,PTHLH,PTH1R,0.012795266695320606,0.3919213116168976,0.7674149870872498,0.04998689841690427,0.004,PTH,Secreted Signaling,PMID: 29577935
Endothelial,Neurons,RARRES2,CMKLR1,0.103465236723423,0.0,0.7674149870872498,0.04998689841690427,0.004,CHEMERIN,Secreted Signaling,PMID: 24671882
Endothelial,Neurons,RLN1,RXFP1,0.0,0.00435587577521801,0.7674149870872498,0.04998689841690427,0.004,RLN,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SAA1,FPR2,0.008356645703315735,0.05814233422279358,0.7674149870872498,0.04998689841690427,0.004,SAA,Secreted Signaling,PMID: 22610094
Endothelial,Neurons,SCGB3A2,MARCO,0.15937510132789612,0.05651463568210602,0.7674149870872498,0.04998689841690427,0.004,UGRP1,Secreted Signaling,PMID: 12847263
Endothelial,Neurons,SLURP1,CHRNB1,0.004690627101808786,0.13357993960380554,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP1,CHRNB2,0.004690627101808786,0.23315222561359406,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP1,CHRNB4,0.004690627101808786,0.6355913877487183,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP1,CHRNA1,0.004690627101808786,0.40473005175590515,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP1,CHRNA3,0.004690627101808786,0.0,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP1,CHRNA4,0.004690627101808786,0.6164231896400452,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP1,CHRNA5,0.004690627101808786,0.4071817696094513,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP1,CHRNA6,0.004690627101808786,0.21404214203357697,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP1,CHRNA9,0.004690627101808786,0.029108406975865364,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP1,CHRNA10,0.004690627101808786,0.125536248087883,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP1,CHRND,0.004690627101808786,0.028390681371092796,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP1,CHRNE,0.004690627101808786,0.13198241591453552,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP2,CHRNB1,0.020661387592554092,0.13357993960380554,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP2,CHRNB2,0.020661387592554092,0.23315222561359406,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP2,CHRNB4,0.020661387592554092,0.6355913877487183,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP2,CHRNA1,0.020661387592554092,0.40473005175590515,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP2,CHRNA3,0.020661387592554092,0.0,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP2,CHRNA4,0.020661387592554092,0.6164231896400452,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP2,CHRNA5,0.020661387592554092,0.4071817696094513,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP2,CHRNA6,0.020661387592554092,0.21404214203357697,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP2,CHRNA9,0.020661387592554092,0.029108406975865364,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP2,CHRNA10,0.020661387592554092,0.125536248087883,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP2,CHRND,0.020661387592554092,0.028390681371092796,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,SLURP2,CHRNE,0.020661387592554092,0.13198241591453552,0.7674149870872498,0.04998689841690427,0.004,SLURP,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,BTLA,TNFRSF14,0.7371795177459717,0.1478695124387741,0.7674149870872498,0.04998689841690427,0.004,BTLA,Secreted Signaling,PMID: 21941365
Endothelial,Neurons,UCN,CRHR1,0.5401625633239746,0.004523998126387596,0.7674149870872498,0.04998689841690427,0.004,UCN,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,UCN2,CRHR1,0.001313115586526692,0.004523998126387596,0.7674149870872498,0.04998689841690427,0.004,UCN,Secreted Signaling,KEGG: hsa04080
Endothelial,Neurons,BAG6,NCR3,0.0015711329178884625,0.2446260154247284,0.7674149870872498,0.04998689841690427,0.004,BAG,Secreted Signaling,PMID: 30021652
Endothelial,Neurons,LGALS9,HAVCR2,0.29966211318969727,0.0594739206135273,0.7674149870872498,0.04998689841690427,0.004,GALECTIN,Secreted Signaling,PMID: 27192565
Endothelial,Neurons,LGALS9,CD44,0.29966211318969727,0.13108497858047485,0.7674149870872498,0.04998689841690427,0.004,GALECTIN,Secreted Signaling,PMID: 25065622
Microglia/Macrophages,Neurons,GDF15,TGFBR2,0.016948293894529343,1.4387608766555786,0.7606636881828308,0.055388471456589525,0.008,GDF,Secreted Signaling,KEGG: hsa04350
Microglia/Macrophages,Neurons,WNT5A,FZD1,0.08192276209592819,0.0,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5A,FZD10,0.08192276209592819,0.0,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5A,FZD2,0.08192276209592819,0.0,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5A,FZD3,0.08192276209592819,0.019953986629843712,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5A,FZD4,0.08192276209592819,0.01375008188188076,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5A,FZD5,0.08192276209592819,0.003826441476121545,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5A,FZD6,0.08192276209592819,0.02350728027522564,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5A,FZD7,0.08192276209592819,0.02230937033891678,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5A,FZD8,0.08192276209592819,0.0,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5A,FZD9,0.08192276209592819,0.035900574177503586,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5A,MCAM,0.08192276209592819,0.15054623782634735,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,PMID: 24335906
Microglia/Macrophages,Neurons,WNT5B,FZD1,0.3048706650733948,0.0,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5B,FZD10,0.3048706650733948,0.0,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5B,FZD2,0.3048706650733948,0.0,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5B,FZD3,0.3048706650733948,0.019953986629843712,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5B,FZD4,0.3048706650733948,0.01375008188188076,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5B,FZD5,0.3048706650733948,0.003826441476121545,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5B,FZD6,0.3048706650733948,0.02350728027522564,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5B,FZD7,0.3048706650733948,0.02230937033891678,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5B,FZD8,0.3048706650733948,0.0,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT5B,FZD9,0.3048706650733948,0.035900574177503586,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT11,FZD1,0.15565912425518036,0.0,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT11,FZD10,0.15565912425518036,0.0,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT11,FZD2,0.15565912425518036,0.0,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT11,FZD3,0.15565912425518036,0.019953986629843712,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT11,FZD4,0.15565912425518036,0.01375008188188076,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT11,FZD5,0.15565912425518036,0.003826441476121545,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT11,FZD6,0.15565912425518036,0.02350728027522564,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT11,FZD7,0.15565912425518036,0.02230937033891678,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT11,FZD8,0.15565912425518036,0.0,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,WNT11,FZD9,0.15565912425518036,0.035900574177503586,0.7606636881828308,0.055388471456589525,0.008,ncWNT,Secreted Signaling,KEGG: hsa04310
Microglia/Macrophages,Neurons,EGF,EGFR,0.23633046448230743,0.10503344237804413,0.7606636881828308,0.055388471456589525,0.008,EGF,Secreted Signaling,KEGG: hsa04012
Microglia/Macrophages,Neurons,TGFA,EGFR,0.0,0.10503344237804413,0.7606636881828308,0.055388471456589525,0.008,EGF,Secreted Signaling,KEGG: hsa04012
Microglia/Macrophages,Neurons,AREG,EGFR,0.10690225660800934,0.10503344237804413,0.7606636881828308,0.055388471456589525,0.008,EGF,Secreted Signaling,KEGG: hsa04012
Microglia/Macrophages,Neurons,BTC,EGFR,2.0849781036376953,0.10503344237804413,0.7606636881828308,0.055388471456589525,0.008,EGF,Secreted Signaling,KEGG: hsa04012
Microglia/Macrophages,Neurons,BTC,ERBB4,2.0849781036376953,0.14371740818023682,0.7606636881828308,0.055388471456589525,0.008,EGF,Secreted Signaling,KEGG: hsa04012
Microglia/Macrophages,Neurons,HBEGF,EGFR,0.13060405850410461,0.10503344237804413,0.7606636881828308,0.055388471456589525,0.008,EGF,Secreted Signaling,KEGG: hsa04012
Microglia/Macrophages,Neurons,HBEGF,ERBB4,0.13060405850410461,0.14371740818023682,0.7606636881828308,0.055388471456589525,0.008,EGF,Secreted Signaling,KEGG: hsa04012
Microglia/Macrophages,Neurons,EREG,EGFR,0.4125385880470276,0.10503344237804413,0.7606636881828308,0.055388471456589525,0.008,EGF,Secreted Signaling,KEGG: hsa04012
Microglia/Macrophages,Neurons,EREG,ERBB4,0.4125385880470276,0.14371740818023682,0.7606636881828308,0.055388471456589525,0.008,EGF,Secreted Signaling,KEGG: hsa04012
Microglia/Macrophages,Neurons,NRG1,ERBB3,0.0031107552349567413,1.9458903074264526,0.7606636881828308,0.055388471456589525,0.008,NRG,Secreted Signaling,KEGG: hsa04012
Microglia/Macrophages,Neurons,NRG1,ERBB4,0.0031107552349567413,0.14371740818023682,0.7606636881828308,0.055388471456589525,0.008,NRG,Secreted Signaling,KEGG: hsa04012
Microglia/Macrophages,Neurons,NRG2,ERBB3,0.008858706802129745,1.9458903074264526,0.7606636881828308,0.055388471456589525,0.008,NRG,Secreted Signaling,KEGG: hsa04012
Microglia/Macrophages,Neurons,NRG2,ERBB4,0.008858706802129745,0.14371740818023682,0.7606636881828308,0.055388471456589525,0.008,NRG,Secreted Signaling,KEGG: hsa04012
Microglia/Macrophages,Neurons,NRG3,ERBB4,0.05792227014899254,0.14371740818023682,0.7606636881828308,0.055388471456589525,0.008,NRG,Secreted Signaling,KEGG: hsa04012
Microglia/Macrophages,Neurons,NRG4,ERBB4,0.16459152102470398,0.14371740818023682,0.7606636881828308,0.055388471456589525,0.008,NRG,Secreted Signaling,KEGG: hsa04012
Microglia/Macrophages,Neurons,FGF1,FGFR1,0.025610214099287987,0.0,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF1,FGFR2,0.025610214099287987,1.133711576461792,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF1,FGFR3,0.025610214099287987,0.0,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF1,FGFR4,0.025610214099287987,0.3653135895729065,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF2,FGFR2,0.0,1.133711576461792,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF2,FGFR4,0.0,0.3653135895729065,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF5,FGFR1,0.05576793849468231,0.0,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF5,FGFR2,0.05576793849468231,1.133711576461792,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF5,FGFR3,0.05576793849468231,0.0,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF5,FGFR4,0.05576793849468231,0.3653135895729065,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF7,FGFR1,0.028196752071380615,0.0,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF7,FGFR2,0.028196752071380615,1.133711576461792,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF22,FGFR2,0.01646006852388382,1.133711576461792,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF17,FGFR1,0.021373199298977852,0.0,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF17,FGFR2,0.021373199298977852,1.133711576461792,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF17,FGFR3,0.021373199298977852,0.0,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF17,FGFR4,0.021373199298977852,0.3653135895729065,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF18,FGFR1,0.008713645860552788,0.0,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF18,FGFR2,0.008713645860552788,1.133711576461792,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF18,FGFR3,0.008713645860552788,0.0,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF18,FGFR4,0.008713645860552788,0.3653135895729065,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF9,FGFR1,0.02230560965836048,0.0,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF9,FGFR2,0.02230560965836048,1.133711576461792,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF9,FGFR3,0.02230560965836048,0.0,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF9,FGFR4,0.02230560965836048,0.3653135895729065,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF20,FGFR1,0.04363888502120972,0.0,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF20,FGFR2,0.04363888502120972,1.133711576461792,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF20,FGFR3,0.04363888502120972,0.0,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,FGF20,FGFR4,0.04363888502120972,0.3653135895729065,0.7606636881828308,0.055388471456589525,0.008,FGF,Secreted Signaling,PMC: 4393358
Microglia/Macrophages,Neurons,PDGFA,PDGFRA,0.3214949667453766,0.004256803076714277,0.7606636881828308,0.055388471456589525,0.008,PDGF,Secreted Signaling,PMID: 15207812
Microglia/Macrophages,Neurons,PDGFA,PDGFRB,0.3214949667453766,0.005228084046393633,0.7606636881828308,0.055388471456589525,0.008,PDGF,Secreted Signaling,PMID: 15207812
Microglia/Macrophages,Neurons,PDGFC,PDGFRA,0.02119545079767704,0.004256803076714277,0.7606636881828308,0.055388471456589525,0.008,PDGF,Secreted Signaling,PMID: 15207812
Microglia/Macrophages,Neurons,PDGFD,PDGFRB,0.0320163294672966,0.005228084046393633,0.7606636881828308,0.055388471456589525,0.008,PDGF,Secreted Signaling,PMID: 15207812
Microglia/Macrophages,Neurons,VEGFA,FLT1,0.0022700363770127296,0.009944587014615536,0.7606636881828308,0.055388471456589525,0.008,VEGF,Secreted Signaling,KEGG: hsa04370; PMID: 16633338
Microglia/Macrophages,Neurons,VEGFA,KDR,0.0022700363770127296,0.020917503163218498,0.7606636881828308,0.055388471456589525,0.008,VEGF,Secreted Signaling,KEGG: hsa04370; PMID: 16633338
Microglia/Macrophages,Neurons,VEGFB,FLT1,0.02993473969399929,0.009944587014615536,0.7606636881828308,0.055388471456589525,0.008,VEGF,Secreted Signaling,KEGG: hsa04370; PMID: 16633338
Microglia/Macrophages,Neurons,VEGFC,FLT4,0.0,0.4144958257675171,0.7606636881828308,0.055388471456589525,0.008,VEGF,Secreted Signaling,KEGG: hsa04370; PMID: 16633338
Microglia/Macrophages,Neurons,VEGFC,KDR,0.0,0.020917503163218498,0.7606636881828308,0.055388471456589525,0.008,VEGF,Secreted Signaling,KEGG: hsa04370; PMID: 16633338
Microglia/Macrophages,Neurons,PGF,FLT1,0.0,0.009944587014615536,0.7606636881828308,0.055388471456589525,0.008,VEGF,Secreted Signaling,KEGG: hsa04370; PMID: 16633338
Microglia/Macrophages,Neurons,IGF1,IGF1R,0.32571908831596375,0.3453039526939392,0.7606636881828308,0.055388471456589525,0.008,IGF,Secreted Signaling,PMID: 14604834
Microglia/Macrophages,Neurons,CCL5,CCR1,0.012486291117966175,0.1721678078174591,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL3,CCR1,0.0031292387284338474,0.1721678078174591,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL3L1,CCR1,0.0,0.1721678078174591,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL8,CCR1,0.0,0.1721678078174591,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL7,CCR1,0.04294363409280777,0.1721678078174591,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL13,CCR1,0.7155171632766724,0.1721678078174591,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL14,CCR1,0.2903991639614105,0.1721678078174591,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL15,CCR1,0.002391996793448925,0.1721678078174591,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL16,CCR1,0.0,0.1721678078174591,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL23,CCR1,0.04345891624689102,0.1721678078174591,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL8,CCR2,0.0,0.39297395944595337,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL7,CCR2,0.04294363409280777,0.39297395944595337,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL2,CCR2,0.0011288600508123636,0.39297395944595337,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL27,CCR2,1.8204381465911865,0.39297395944595337,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL5,CCR3,0.012486291117966175,0.0,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL7,CCR3,0.04294363409280777,0.0,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL26,CCR3,0.09431534260511398,0.0,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL28,CCR3,0.08577018976211548,0.0,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL27,CCR3,1.8204381465911865,0.0,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL4,CCR5,0.5069385766983032,0.02402731217443943,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL5,CCR5,0.012486291117966175,0.02402731217443943,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL3,CCR5,0.0031292387284338474,0.02402731217443943,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL20,CCR6,2.4552979469299316,0.44457146525382996,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL19,CCR7,0.0,0.017121177166700363,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL21,CCR7,0.1298496127128601,0.017121177166700363,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL19,ACKR4,0.0,0.010131029412150383,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL21,ACKR4,0.1298496127128601,0.010131029412150383,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL25,ACKR4,0.017565742135047913,0.010131029412150383,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL28,CCR10,0.08577018976211548,0.06734493374824524,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL27,CCR10,1.8204381465911865,0.06734493374824524,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CCL13,ACKR4,0.7155171632766724,0.010131029412150383,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL8,ACKR4,0.0,0.010131029412150383,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL2,ACKR1,0.0011288600508123636,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
